PERSON_ID,COURSE_CD,COURSE_TITLE,RESPONSIBLE_ORG_UNIT,RESEARCH_ORG_UNIT,TITLE,COURSE_ATTEMPT_STATUS,FEE_CAT,COURSE_TOTAL_EFTSU,CURRENT_EFTSU,RES_EFTSU_TO_DATE,HIGH_COST_LOW_COST,RFCD_1_DESC,RFCD_1_PRCNT,SEO_1_CODE,SEO_1_DESC,SEO_1_PRCNT
801133,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Ms,DISCONTIN,DOMESTIC,3,0.25,3.75,LOWCOST,,,,,
801679,244AA,Doctor of Philosophy in Corporate Law,FCY-BGL,FCY-BGL,Mrs,COMPLETED,DOM-07,3,0.25,4.25,LOWCOST,INTELLECTUAL PROPERTY,100,750501,OWNERSHIP OF THE LAND,100
801881,481AA,Master of Education (Honours),FCY-ETM,RA-LCRA,Ms,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
802670,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.5,2.5,LOWCOST,,,,,
802670,313AA,Master of Arts in Information Studies (Research),FCY-AAD,,Dr,DISCONTIN,DOMESTIC,2,1,3.5,LOWCOST,,,,,
802801,226AA,Master of Arts in Information and Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,COMPLETED,DOMESTIC,2,0.25,1,LOWCOST,PROGRAMMING LANGUAGES,100,700102,APPLICATION TOOLS AND SYSTEM UTILITIES,100
802801,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ETM,Mr,INACTIVE,DOM-09,3,0.25,3,LOWCOST,COMPUTER SOFTWARE NOT ELSEWHERE CLASSIFIED,100,680399,OTHER MATERIALS PERFORMANCE AND PROCESSES,100
803093,230AA,Master of Arts in Communication (Research),FCY-AAD,FCY-AAD,Ms,DISCONTIN,DOM-11,2,0.25,0.5,LOWCOST,PROFESSIONAL CREATIVE WRITING,100,780199,OTHER NON-ORIENTED RESEARCH,100
803093,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Ms,ENROLLED,DOM-11,3,0.25,1.75,LOWCOST,PROFESSIONAL CREATIVE WRITING,100,780199,OTHER NON-ORIENTED RESEARCH,100
803194,049AA,Master of Arts in Administration (Research),FCY-BAG,RA-GRG,Ms,DISCONTIN,DOMESTIC,2,0.25,0.25,LOWCOST,,,,,
803194,920AA,Master of Arts in Government (Research),FCY-BAG,RA-GRG,Ms,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
803211,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Dr,COMPLETED,DOMESTIC,2,1,3.5,HIGHCOST,,,,,
803211,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Dr,COMPLETED,DOMESTIC,3,0.25,3.75,HIGHCOST,GROUNDWATER HYDROLOGY,100,640105,"OTHER NON-FERROUS ORES (E.G. COPPER, ZINC)",100
804402,055AA,Master of Education (Research),FCY-EDU,,Dr,DISCONTIN,,2,0.25,0.25,LOWCOST,,,,,
805454,158AA,Master of Environmental Design (Research),FCY-AAD,,Mr,COMPLETED,,2,0.25,4,LOWCOST,,,,,
805693,049AA,Master of Arts in Administration (Research),FCY-BAG,,Ms,DISCONTIN,,2,0,0,LOWCOST,,,,,
806092,158AA,Master of Environmental Design (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.25,0.5,LOWCOST,,,,,
806378,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,,3,0.5,1.664,LOWCOST,,,,,
806391,327AA,Master of Arts in Tourism (Research),FCY-BAG,,Ms,DISCONTIN,DOMESTIC,2,0.25,0.75,LOWCOST,,,,,
806587,055AA,Master of Education (Research),FCY-EDU,,Ms,COMPLETED,DOMESTIC,2,0.25,1.5,LOWCOST,,,,,
806775,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Miss,COMPLETED,DOMESTIC,2,0.5,1.5,LOWCOST,PROFESSIONAL CREATIVE WRITING,100,751001,LANGUAGES AND LITERATURE,100
806813,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,COMPLETED,DOMESTIC,2,0.5,5,LOWCOST,COMMUNICATIONS TECHNOLOGIES,100,,,
806813,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,DISCONTIN,DOMESTIC,3,0.5,1.5,LOWCOST,,,,,
811852,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.25,0.25,LOWCOST,,,,,
812059,055AA,Master of Education (Research),FCY-EDU,,Mr,DISCONTIN,,2,0,0,LOWCOST,,,,,
813498,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,,2,0.25,1.25,LOWCOST,,,,,
813666,165AA,Master of Arts in Information Studies (Research)                        ,CE,,Ms,DISCONTIN,DOMESTIC,1,0.25,1.25,,,,,,
814235,055AA,Master of Education (Research),FCY-EDU,,Mr,DISCONTIN,DOMESTIC,2,0.5,4,LOWCOST,,,,,
814277,055AA,Master of Education (Research),FCY-EDU,,Mr,DISCONTIN,DOMESTIC,2,0.25,1.5,LOWCOST,,,,,
814296,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.25,1.5,LOWCOST,,,,,
814360,156AG,Master of Applied Science in Conservation of Cultural Materials(Research,FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,1,2,LOWCOST,,,,,
814360,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-SCI,Ms,COMPLETED,DOMESTIC,3,0.25,6.75,HIGHCOST,MUSEUM STUDIES,100,750802,PRESERVING MOVABLE CULTURAL HERITAGE,100
814773,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Ms,COMPLETED,DOMESTIC,2,0.187,2.933,HIGHCOST,,,,,
814894,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,COMPLETED,DOMESTIC,2,1,1,LOWCOST,,,,,
815425,055AA,Master of Education (Research),FCY-EDU,,Ms,COMPLETED,DOMESTIC,2,0.25,2.75,LOWCOST,,,,,
815488,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,DISCONTIN,DOMESTIC,3,0.5,1,LOWCOST,,,,,
816100,325AA,Professional Doctorate in Business Administration (Research),FCY-BGL,RA-CRG,Mr,COMPLETED,DOMESTIC,3,0.25,2.914,LOWCOST,PUBLIC ADMINISTRATION,100,750605,PUBLIC SERVICES MANAGEMENT,100
816537,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-BGL,Mr,COMPLETED,DOM-06,3,0.25,4.5,LOWCOST,INFORMATION SYSTEMS MANAGEMENT,100,700299,INFORMATION SERVICES NOT ELSEWHERE CLASSIFIED,100
816813,244AC,Doctor of Philosophy in Commerce,FCY-BGL,FCY-BGL,Mr,ENROLLED,DOM-10,3,0.25,2.75,LOWCOST,"CURRICULUM STUDIES: ECONOMICS, COMMERCE, MANAGEMENT AND SERV",100,740101,EARLY CHILDHOOD EDUCATION,100
816852,055AA,Master of Education (Research),FCY-EDU,,Ms,COMPLETED,DOMESTIC,2,0.25,4.5,LOWCOST,,,,,
821486,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-BGL,Ms,ENROLLED,DOM-12,3,0.5,2.25,LOWCOST,SYSTEMS THEORY,100,780199,OTHER NON-ORIENTED RESEARCH,100
821486,861AA,Master of Information Sciences (Research),FCY-ETM,FCY-ISE,Ms,COMPLETED,DOM-07,2,0.25,2,LOWCOST,INFORMATION SYSTEMS DEVELOPMENT METHODOLOGIES,100,780199,OTHER NON-ORIENTED RESEARCH,100
822343,055AA,Master of Education (Research),FCY-EDU,,Mrs,DISCONTIN,DOMESTIC,2,0.25,1.25,LOWCOST,,,,,
823245,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.25,1.5,LOWCOST,,,,,
823245,481AA,Master of Education (Honours),FCY-ETM,FCY-EDU,Ms,COMPLETED,DOM-05,2,0.25,3.5,LOWCOST,TEACHER EDUCATION: EARLY CHILDHOOD,100,740101,EARLY CHILDHOOD EDUCATION,100
824083,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Dr,DISCONTIN,DOMESTIC,2,0.5,1.5,LOWCOST,,,,,
824083,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Dr,COMPLETED,DOMESTIC,3,0.5,4.25,LOWCOST,PROFESSIONAL CREATIVE WRITING,60,750303,GENDER,50
824738,255AA,Master of Corporate Law (Research),FCY-LAW,,Dr,DISCONTIN,DOMESTIC,2,0.166,0.332,LOWCOST,,,,,
824738,323AA,Professional Doctorate in Legal Science (Research),FCY-LAW,RA-CRG,Dr,COMPLETED,,3,0.5,1.832,LOWCOST,,,,,
824785,313AA,Master of Arts in Information Studies (Research),FCY-AAD,RA-CRG,Ms,COMPLETED,DOMESTIC,2,0.25,1.5,LOWCOST,,,,,
825117,049AA,Master of Arts in Administration (Research),FCY-BAG,,Mr,DISCONTIN,DOMESTIC,2,0.145,2.017,LOWCOST,,,,,
825157,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Ms,DISCONTIN,DOMESTIC,2,0.25,0.75,HIGHCOST,,,,,
825214,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-AAD,Ms,COMPLETED,DOMESTIC,3,0.25,3.666,LOWCOST,"EDUCATIONAL POLICY, ADMINISTRATION AND MANAGEMENT",100,749901,OCCUPATIONAL TRAINING,100
825450,055AA,Master of Education (Research),FCY-EDU,RA-LCRA,Ms,DISCONTIN,DOMESTIC,2,0.5,2.5,LOWCOST,,,,,
825471,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Mr,COMPLETED,DOMESTIC,2,0.5,1,LOWCOST,,,,,
825891,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,,Mr,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
826005,180JA,Doctor of Philosophy in Health,FCY-HLT,UC-RISE,Mr,INTERMIT,DOM-10,3,0.25,3.25,HIGHCOST,HUMAN MOVEMENT AND SPORTS SCIENCE NOT ELSEWHERE CLASSIFIED,100,730118,"ORGANS, DISEASES & ABNORMAL CONDITIONS NOT ELSEWHERE CLAS",100
826005,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mr,DISCONTIN,DOM-10,3,0.5,0.5,HIGHCOST,HUMAN MOVEMENT AND SPORTS SCIENCE NOT ELSEWHERE CLASSIFIED,100,730118,"ORGANS, DISEASES & ABNORMAL CONDITIONS NOT ELSEWHERE CLAS",100
826369,158AA,Master of Environmental Design (Research),FCY-AAD,,Mr,DISCONTIN,,2,0.5,1.25,LOWCOST,,,,,
826369,320AA,Professional doctorate in Environmental Design (Research),FCY-AAD,FCY-AAD,Mr,COMPLETED,DOM-10,3,0.25,4.498,LOWCOST,DESIGN STUDIO PRACTICE,100,740300,HIGHER EDUCATION,100
831304,055AA,Master of Education (Research),FCY-EDU,,Mr,COMPLETED,DOMESTIC,2,0.25,2.125,LOWCOST,,,,,
831357,313AA,Master of Arts in Information Studies (Research),FCY-AAD,,Ms,COMPLETED,DOMESTIC,2,0.25,1.5,LOWCOST,,,,,
831365,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.5,1.996,LOWCOST,,,,,
832051,481AA,Master of Education (Honours),FCY-ETM,RA-LCRA,Mrs,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
832305,226AA,Master of Arts in Information and Technological Sciences (Research),FCY-ISE,,Ms,DISCONTIN,DOMESTIC,2,0.5,1.5,LOWCOST,,,,,
832387,312AA,Master of Nursing (Research)                                            ,HDS,,Mrs,DISCONTIN,,2,0.208,0.832,,,,,,
833324,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Dr,COMPLETED,DOMESTIC,3,0.25,3.25,LOWCOST,,,,,
833668,352AA,Professional Doctorate in Education (Research),FCY-EDU,RA-LCRA,Ms,DISCONTIN,DOMESTIC,3,0.5,0.75,LOWCOST,,,,,
833885,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.25,3.25,LOWCOST,,,,,
833980,254LC,Doctor of Philosophy,RESSERV,IGPA,Mr,ENROLLED,DOM-14,3.5,0.25,1,LOWCOST,ECONOMIC THEORY NOT ELSEWHERE CLASSIFIED,100,720199,MACROECONOMIC ISSUES NOT ELSEWHERE CLASSIFIED,100
834101,055AA,Master of Education (Research),FCY-EDU,RA-LCRA,Ms,DISCONTIN,DOMESTIC,2,0.25,4.25,LOWCOST,,,,,
834101,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-ETM,Ms,ENROLLED,DOM-08,3,0.25,2.25,LOWCOST,CURRICULUM THEORY AND DEVELOPMENT,100,740101,EARLY CHILDHOOD EDUCATION,100
834462,055AA,Master of Education (Research),FCY-EDU,,Ms,COMPLETED,DOMESTIC,2,0.25,1.75,LOWCOST,,,,,
835971,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Mrs,DISCONTIN,DOMESTIC,3,0,0.5,HIGHCOST,,,,,
836019,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Mr,COMPLETED,DOMESTIC,2,0.5,6,HIGHCOST,,,,,
836277,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Ms,DISCONTIN,,2,0.5,1,HIGHCOST,,,,,
836440,853AA,Doctor of Philosophy in Management,FCY-BGL,FCY-BGL,Mr,COMPLETED,DOM-07,3,0.25,5.25,LOWCOST,HUMAN MOVEMENT AND SPORTS SCIENCE NOT ELSEWHERE CLASSIFIED,100,710502,SOCIO-CULTURAL ISSUES,100
836838,055AA,Master of Education (Research),FCY-EDU,,Mr,DISCONTIN,DOMESTIC,2,0.75,0.75,LOWCOST,,,,,
836844,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Ms,ENROLLED,DOM-11,3,0.25,2.25,LOWCOST,PROFESSIONAL CREATIVE WRITING,100,780199,OTHER NON-ORIENTED RESEARCH,100
836925,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Dr,COMPLETED,DOMESTIC,3,0.25,2.5,LOWCOST,,,,,
836976,055AA,Master of Education (Research),FCY-EDU,,Mr,DISCONTIN,DOMESTIC,2,0.25,1.25,LOWCOST,,,,,
837008,244AD,Doctor of Philosophy in Economics,FCY-BGL,FCY-BGL,Ms,COMPLETED,DOM-05,3,0.25,5,LOWCOST,LABOUR ECONOMICS,100,750102,CHANGING WORK PATTERNS,100
837016,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,FCY-BAG,Mr,DISCONTIN,DOM-08,3,0.125,0.375,LOWCOST,,,,,
837237,055AA,Master of Education (Research),FCY-EDU,,Ms,COMPLETED,DOMESTIC,2,0.5,2.25,LOWCOST,,,,,
841092,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-GRG,Ms,DISCONTIN,DOMESTIC,3,0.25,3.082,LOWCOST,,,,,
841092,853AA,Doctor of Philosophy in Management,FCY-BGL,FCY-BAG,Ms,DISCONTIN,INT-10,3,0.5,0.5,LOWCOST,ORGANISATIONAL PLANNING AND MANAGEMENT,100,740201,SECONDARY EDUCATION,100
841115,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Mr,COMPLETED,DOMESTIC,2,0.25,2.75,HIGHCOST,,,,,
841628,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,COMPLETED,DOMESTIC,2,0.5,2,LOWCOST,,,,,
841628,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Mr,DISCONTIN,DOMESTIC,3,1,1,LOWCOST,,,,,
843296,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Ms,ENROLLED,DOM-10,3,0.25,2.5,LOWCOST,DESIGN STUDIES NOT ELSEWHERE CLASSIFIED,100,780199,OTHER NON-ORIENTED RESEARCH,100
843310,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Mr,DISCONTIN,DOM-12,3,0.25,0.5,HIGHCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
843413,055AA,Master of Education (Research),FCY-EDU,,Ms,COMPLETED,DOMESTIC,2,1,2,LOWCOST,,,,,
843563,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0.5,5,HIGHCOST,,,,,
843800,098AA,Master of Applied Science in Resource Management (Research)             ,HDS,,Mr,COMPLETED,,2,0.187,3.87,,,,,,
844675,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,DISCONTIN,,2,0.166,0.166,LOWCOST,,,,,
845245,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Ms,DISCONTIN,DOM-10,3,0.25,0.25,LOWCOST,PROFESSIONAL CREATIVE WRITING,100,750202,THE CREATIVE ARTS,100
846253,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Ms,DISCONTIN,DOMESTIC,3,0.25,0.5,LOWCOST,,,,,
846387,055AA,Master of Education (Research),FCY-EDU,,Mr,COMPLETED,DOMESTIC,2,0.25,2,LOWCOST,,,,,
846743,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-CRG,Dr,COMPLETED,,3,0,3.5,LOWCOST,,,,,
846772,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Ms,ENROLLED,DOM-11,3,0.25,3,HIGHCOST,NURSING NOT ELSEWHERE CLASSIFIED,100,730399,HEALTH AND SUPPORT SERVICES NOT ELSEWHERE CLASSIFIED,100
847164,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Dr,COMPLETED,DOMESTIC,3,0.25,4.75,LOWCOST,,,,,
847271,156AB,Master of Applied Science in General Science (Research),FCY-ETM,RA-PHIW,Mr,COMPLETED,DOMESTIC,2,0.5,3.25,HIGHCOST,,,,,
847299,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Mr,DISCONTIN,DOMESTIC,2,0.25,3,HIGHCOST,,,,,
847480,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Dr,COMPLETED,DOMESTIC,2,0.25,2.749,HIGHCOST,,,,,
847480,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Dr,COMPLETED,DOMESTIC,3,0.25,4.25,HIGHCOST,ECOSYSTEM STUDIES AND STOCK ASSESSMENT,100,630399,FISH NOT ELSEWHERE CLASSIFIED,100
847657,165AA,Master of Arts in Information Studies (Research)                        ,CE,,Mrs,COMPLETED,DOMESTIC,1,0.5,2.5,,,,,,
851002,491AA,Master of Education in Counselling Research (Research),FCY-EDU,RA-LCRA,Ms,COMPLETED,,2,0.25,0.75,LOWCOST,,,,,
851241,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Ms,DISCONTIN,DOMESTIC,2,0.187,0.187,HIGHCOST,,,,,
851542,927AA,Master of Education (Research),FCY-ETM,FCY-ETM,Ms,INACTIVE,DOM-14,2,0.125,0.125,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
852155,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Mr,COMPLETED,DOMESTIC,3,0.25,4.5,LOWCOST,OTHER EDUCATION,100,749999,EDUCATION AND TRAINING NOT ELSEWHERE CLASSIFIED,100
852155,497AA,Master of Human Resource Development (Research),FCY-EDU,RA-LCRA,Mr,DISCONTIN,DOMESTIC,2,0.5,1.332,LOWCOST,,,,,
852243,313AA,Master of Arts in Information Studies (Research),FCY-AAD,RA-CRG,Ms,DISCONTIN,DOMESTIC,2,0.5,2,LOWCOST,,,,,
852320,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-ETM,Mr,ENROLLED,DOM-07,3,0.25,4.5,LOWCOST,"EDUCATIONAL POLICY, ADMINISTRATION AND MANAGEMENT",100,750499,RELIGION AND ETHICS NOT ELSEWHERE CLASSIFIED,100
852523,327AA,Master of Arts in Tourism (Research),FCY-BAG,,Ms,COMPLETED,DOMESTIC,2,0.5,1,LOWCOST,,,,,
852633,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.5,2.832,LOWCOST,,,,,
852783,497AA,Master of Human Resource Development (Research),FCY-EDU,RA-LCRA,Ms,COMPLETED,DOMESTIC,2,0.25,2.496,LOWCOST,EDUCATION STUDIES NOT ELSEWHERE CLASSIFIED,100,740102,PRIMARY EDUCATION,100
853161,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Mr,COMPLETED,DOMESTIC,2,0.375,2.75,HIGHCOST,,,,,
853285,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,,2,0.25,0.75,LOWCOST,,,,,
853606,221AB,Master of Nursing (Research),FCY-HLT,RA-PHIW,Mrs,COMPLETED,DOMESTIC,2,0.5,2.501,LOWCOST,NURSING NOT ELSEWHERE CLASSIFIED,100,730302,NURSING,100
854357,208AA,Doctor of Philosophy (Education),FCY-ETM,,Dr,DISCONTIN,DOMESTIC,3,0,0,LOWCOST,,,,,
854432,312AA,Master of Nursing (Research)                                            ,HDS,,Ms,DISCONTIN,DOMESTIC,2,0.208,0.208,,,,,,
854627,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.5,1.25,LOWCOST,,,,,
855098,244AD,Doctor of Philosophy in Economics,FCY-BGL,NATSEM,Mr,COMPLETED,DOM-10,3,0.5,1,LOWCOST,APPLIED ECONOMICS NOT ELSEWHERE CLASSIFIED,100,780199,OTHER NON-ORIENTED RESEARCH,100
855488,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Mr,DISCONTIN,DOMESTIC,3,0,0,HIGHCOST,,,,,
855831,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Dr,DISCONTIN,DOMESTIC,2,0.5,1.498,LOWCOST,,,,,
855831,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0,4.998,LOWCOST,COMMUNICATION AND MEDIA STUDIES,100,751099,COMMUNICATION NOT ELSEWHERE CLASSIFIED,100
856034,191AC,Master of Applied Science in Sports Studies & Physiology (Research),FCY-HLT,,Ms,COMPLETED,DOMESTIC,2,0.75,3.081,HIGHCOST,,,,,
856756,221AB,Master of Nursing (Research),FCY-HLT,,Ms,COMPLETED,DOMESTIC,2,0.416,1.996,LOWCOST,,,,,
856921,156AB,Master of Applied Science in General Science (Research),FCY-ETM,RA-PHIW,Ms,COMPLETED,DOMESTIC,2,0.25,2.75,HIGHCOST,,,,,
857100,055AA,Master of Education (Research),FCY-EDU,,Mrs,DISCONTIN,DOMESTIC,2,0.25,0.25,LOWCOST,,,,,
857497,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Ms,ENROLLED,DOM-12,3,0.25,2,LOWCOST,,,,,
857631,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-GRG,Miss,DISCONTIN,DOMESTIC,3,0.25,3.082,LOWCOST,PUBLIC ADMINISTRATION,100,,,
861659,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,,Ms,DISCONTIN,,2,0.5,0.5,LOWCOST,,,,,
861767,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.25,0.25,LOWCOST,,,,,
861820,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Ms,DISCONTIN,DOMESTIC,2,0.187,2.372,HIGHCOST,,,,,
861839,055AA,Master of Education (Research),FCY-EDU,,Miss,DISCONTIN,DOMESTIC,2,0.5,1,LOWCOST,,,,,
861959,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Ms,COMPLETED,DOMESTIC,2,0.916,1.789,HIGHCOST,,,,,
862086,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Ms,COMPLETED,DOM-09,3,0.5,4,LOWCOST,COMMUNICATION AND MEDIA STUDIES,100,751004,THE MEDIA,100
862222,055AA,Master of Education (Research),FCY-EDU,,Ms,COMPLETED,DOMESTIC,2,0.25,1.5,LOWCOST,,,,,
862909,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-TR,Ms,DISCONTIN,DOMESTIC,3,0.5,2.25,LOWCOST,TOURISM MANAGEMENT,100,710599,TOURISM NOT ELSEWHERE CLASSIFIED,100
862909,853AA,Doctor of Philosophy in Management,FCY-BGL,RA-GRG,Ms,COMPLETED,DOMESTIC,3,0.5,3.75,LOWCOST,TOURISM MANAGEMENT,100,710599,TOURISM NOT ELSEWHERE CLASSIFIED,100
863121,055AA,Master of Education (Research),FCY-EDU,,Ms,COMPLETED,DOMESTIC,2,0.25,1.25,LOWCOST,,,,,
863135,191AD,Master of Applied Science in Sports Studies & Psychology (Research),FCY-HLT,,Dr,COMPLETED,DOMESTIC,2,0.291,3.368,,,,,,
863135,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Dr,COMPLETED,DOMESTIC,3,0.25,4.5,HIGHCOST,HUMAN MOVEMENT AND SPORTS SCIENCE,34,750203,ORGANISED SPORTS,34
863906,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-GRG,Ms,DISCONTIN,DOMESTIC,3,0.25,0.75,LOWCOST,,,,,
863906,921AA,Doctor of Philosophy in Government,FCY-BGL,FCY-BAG,Ms,DISCONTIN,DOMESTIC,3,0.25,0.5,LOWCOST,,,,,
864175,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Ms,COMPLETED,DOMESTIC,2,0.25,4,HIGHCOST,,,,,
864340,191AC,Master of Applied Science in Sports Studies & Physiology (Research),FCY-HLT,,Mr,COMPLETED,DOMESTIC,2,0.75,5.248,HIGHCOST,,,,,
864755,221AB,Master of Nursing (Research),FCY-HLT,RA-PHIW,Ms,COMPLETED,DOMESTIC,2,0.208,2.288,LOWCOST,,,,,
865151,226AA,Master of Arts in Information and Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,DISCONTIN,DOMESTIC,2,0.5,3.875,LOWCOST,,,,,
865438,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,COMPLETED,DOMESTIC,2,0.5,4.25,LOWCOST,,,,,
865450,312AA,Master of Nursing (Research)                                            ,HDS,,Ms,DISCONTIN,DOMESTIC,2,0.416,0.416,,,,,,
865488,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.25,0.25,LOWCOST,,,,,
865877,135JA,Master of Health (Research),FCY-HLT,UC-RISE,Mr,INACTIVE,DOM-12,2,0.25,1.25,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
865877,191AC,Master of Applied Science in Sports Studies & Physiology (Research),FCY-HLT,,Mr,DISCONTIN,,2,0.291,3.867,HIGHCOST,,,,,
865960,055AA,Master of Education (Research),FCY-EDU,,Mrs,DISCONTIN,,2,0.25,0.25,LOWCOST,,,,,
866127,191AC,Master of Applied Science in Sports Studies & Physiology (Research),FCY-HLT,,Mr,DISCONTIN,DOMESTIC,2,0.375,2.748,HIGHCOST,,,,,
866237,049AA,Master of Arts in Administration (Research),FCY-BAG,,Ms,DISCONTIN,DOMESTIC,2,0.444,1.066,LOWCOST,,,,,
866247,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,,3,0,4.25,HIGHCOST,,,,,
